Purchase Date,State ID,Buyer ID,Product ID,Category ID,Quantity Purchased (lb),Purchase Price ($),Quantity Sold (lb),Sale Price ($)
2023-08-20,9,B9000,106,1,2,8.41,1,10.96
2023-08-20,9,B9001,121,3,636,11.07,509,19.21
2023-08-20,9,B9002,105,1,1149,1.57,1007,2.16
2023-08-20,9,B9003,119,3,877,4.64,750,6.04
2023-08-20,9,B9004,116,3,37,8.23,29,11.02
2023-08-20,10,B10000,103,1,904,5.42,848,9.1
2023-08-20,10,B10001,107,1,1588,1.65,1208,2.05
2023-08-20,10,B10002,107,1,637,1.39,515,2.5
2023-08-20,10,B10003,120,3,223,8.39,211,9.49
2023-08-20,10,B10004,114,2,428,3.28,417,5.58
2023-08-20,11,B11000,116,3,15,6.31,13,8.88
2023-08-20,11,B11001,100,1,1423,1.25,1277,1.57
2023-08-20,11,B11002,102,1,1779,3.76,1344,6.65
2023-08-20,11,B11003,107,1,442,1.4,391,2.04
2023-08-20,11,B11004,121,3,1092,8.73,886,13.89
2023-08-20,12,B12000,101,1,53,9.15,44,10.87
2023-08-20,12,B12001,107,1,1243,1.64,883,2.11
2023-08-20,12,B12002,114,2,621,2.82,536,3.25
2023-08-20,12,B12003,108,2,103,2.85,78,4.02
2023-08-20,12,B12004,107,1,138,1.64,109,2.33
2023-08-20,13,B13000,109,2,1035,6.89,968,11.07
2023-08-20,13,B13001,113,2,108,9.35,98,13.73
2023-08-20,13,B13002,109,2,172,4.92,137,7.74
2023-08-20,13,B13003,119,3,77,3.9,62,6.31
2023-08-20,13,B13004,104,1,36,2.05,32,2.81
2023-08-20,14,B14000,101,1,144,8.37,123,11.08
2023-08-20,14,B14001,107,1,473,1.61,384,2.06
2023-08-20,14,B14002,114,2,22,3.64,17,5.7
2023-08-20,14,B14003,105,1,340,1.84,269,3.12
2023-08-20,14,B14004,113,2,111,9.08,83,10.28
2023-08-20,15,B15000,106,1,1,8.89,0,10.08
2023-08-20,15,B15001,117,3,1816,7.25,1473,9.35
2023-08-20,15,B15002,118,3,101,0.89,84,1.51
2023-08-20,15,B15003,115,3,887,2.24,853,2.88
2023-08-20,15,B15004,120,3,291,11.37,286,16.44
2023-08-21,1,B1000,115,3,597,2.1,546,3.04
2023-08-21,1,B1001,112,2,471,12.05,334,21.6
2023-08-21,1,B1002,107,1,159,1.45,133,2.0
2023-08-21,1,B1003,114,2,1483,3.79,1133,4.54
2023-08-21,1,B1004,111,2,267,4.25,229,5.61
2023-08-21,2,B2000,112,2,546,11.43,421,19.92
2023-08-21,2,B2001,103,1,204,4.68,190,7.22
2023-08-21,2,B2002,106,1,1,6.58,0,10.35
2023-08-21,2,B2003,107,1,1836,1.02,1424,1.35
2023-08-21,2,B2004,104,1,1069,2.78,763,3.91
2023-08-21,3,B3000,113,2,102,8.06,81,8.99
2023-08-21,3,B3001,119,3,719,4.75,602,7.43
2023-08-21,3,B3002,101,1,6,11.42,5,18.93
2023-08-21,3,B3003,102,1,696,3.22,678,4.04
2023-08-21,3,B3004,101,1,223,9.21,193,15.19
2023-08-21,4,B4000,114,2,1351,3.61,1350,6.25
2023-08-21,4,B4001,113,2,10,5.55,7,8.28
2023-08-21,4,B4002,103,1,178,5.5,155,8.02
2023-08-21,4,B4003,111,2,238,3.73,192,4.36
2023-08-21,4,B4004,108,2,29,3.18,22,3.59
2023-08-21,5,B5000,110,2,506,9.07,379,14.38
2023-08-21,5,B5001,111,2,19,3.82,14,5.01
2023-08-21,5,B5002,118,3,50,0.96,40,1.2
2023-08-21,5,B5003,111,2,301,4.26,248,6.36
2023-08-21,5,B5004,112,2,1244,10.6,1065,14.06
2023-08-21,6,B6000,118,3,160,1.27,147,1.72
2023-08-21,6,B6001,109,2,69,5.75,66,7.75
2023-08-21,6,B6002,120,3,121,10.4,96,15.66
2023-08-21,6,B6003,121,3,66,10.95,53,14.01
2023-08-21,6,B6004,103,1,77,4.43,67,6.48
2023-08-21,7,B7000,117,3,528,10.81,510,13.31
2023-08-21,7,B7001,110,2,1008,8.64,984,14.76
2023-08-21,7,B7002,105,1,1648,1.62,1252,2.79
2023-08-21,7,B7003,115,3,634,2.27,499,3.58
2023-08-21,7,B7004,110,2,161,7.19,147,8.82
2023-08-21,8,B8000,103,1,354,4.75,286,5.34
2023-08-21,8,B8001,112,2,105,11.47,100,14.7
2023-08-21,8,B8002,112,2,500,10.3,367,17.92
2023-08-21,8,B8003,107,1,1114,1.24,1081,1.84
2023-08-21,8,B8004,111,2,32,4.27,23,7.08
2023-08-21,9,B9000,110,2,268,7.61,243,13.66
2023-08-21,9,B9001,108,2,255,3.19,184,5.03
2023-08-21,9,B9002,111,2,231,3.24,198,4.3
2023-08-21,9,B9003,119,3,390,3.95,284,6.14
2023-08-21,9,B9004,114,2,47,3.87,38,6.89
2023-08-21,10,B10000,105,1,347,1.64,273,1.9
2023-08-21,10,B10001,105,1,109,1.95,94,3.48
2023-08-21,10,B10002,116,3,89,7.21,75,12.9
2023-08-21,10,B10003,109,2,569,7.25,399,8.6
2023-08-21,10,B10004,100,1,571,1.36,448,1.99
2023-08-21,11,B11000,103,1,32,4.36,22,6.24
2023-08-21,11,B11001,103,1,354,4.88,342,8.42
2023-08-21,11,B11002,110,2,38,8.24,35,12.88
2023-08-21,11,B11003,113,2,524,8.33,476,14.68
2023-08-21,11,B11004,118,3,155,0.97,120,1.51
2023-08-21,12,B12000,104,1,87,2.57,80,4.27
2023-08-21,12,B12001,118,3,95,1.09,81,1.28
2023-08-21,12,B12002,104,1,962,2.84,827,4.09
2023-08-21,12,B12003,109,2,826,6.89,823,10.68
2023-08-21,12,B12004,113,2,119,7.48,112,11.89
2023-08-21,13,B13000,118,3,54,0.97,52,1.54
2023-08-21,13,B13001,118,3,123,1.31,115,2.08
2023-08-21,13,B13002,104,1,58,2.83,46,4.62
2023-08-21,13,B13003,116,3,530,7.7,501,11.54
2023-08-21,13,B13004,107,1,1073,1.27,1002,1.98
2023-08-21,14,B14000,120,3,166,9.96,138,14.01
2023-08-21,14,B14001,110,2,99,8.71,83,12.38
2023-08-21,14,B14002,110,2,116,9.78,115,17.0
2023-08-21,14,B14003,106,1,1,7.94,0,14.25
2023-08-21,14,B14004,108,2,372,2.47,353,2.81
2023-08-21,15,B15000,115,3,534,2.88,455,4.49
2023-08-21,15,B15001,113,2,494,7.3,473,10.11
2023-08-21,15,B15002,114,2,598,3.67,471,5.99
2023-08-21,15,B15003,117,3,833,10.74,794,14.33
2023-08-21,15,B15004,116,3,284,7.75,221,10.68
2023-08-22,1,B1000,100,1,229,1.4,188,2.42
2023-08-22,1,B1001,115,3,567,2.7,458,3.84
2023-08-22,1,B1002,106,1,9,7.94,7,11.12
2023-08-22,1,B1003,107,1,1463,1.49,1048,2.09
2023-08-22,1,B1004,110,2,355,6.27,250,10.09
2023-08-22,2,B2000,106,1,1,9.24,0,10.93
2023-08-22,2,B2001,100,1,397,1.34,388,1.99
2023-08-22,2,B2002,117,3,1184,6.82,1022,9.76
2023-08-22,2,B2003,117,3,1396,7.3,1043,11.16
2023-08-22,2,B2004,107,1,332,1.51,256,1.94
2023-08-22,3,B3000,108,2,612,3.1,429,4.78
2023-08-22,3,B3001,109,2,685,4.46,550,6.98
2023-08-22,3,B3002,116,3,393,5.73,370,6.41
2023-08-22,3,B3003,116,3,20,7.92,19,13.47
2023-08-22,3,B3004,116,3,159,5.59,141,8.28
2023-08-22,4,B4000,102,1,310,3.56,237,5.05
2023-08-22,4,B4001,117,3,1034,10.58,830,16.75
2023-08-22,4,B4002,112,2,300,9.7,222,15.44
2023-08-22,4,B4003,117,3,165,9.1,134,13.53
2023-08-22,4,B4004,102,1,2065,3.51,1678,5.47
2023-08-22,5,B5000,105,1,568,1.65,516,2.23
2023-08-22,5,B5001,114,2,670,4.82,650,7.43
2023-08-22,5,B5002,105,1,1062,1.63,859,2.16
2023-08-22,5,B5003,100,1,967,1.12,822,1.34
2023-08-22,5,B5004,112,2,648,11.3,600,15.97
2023-08-22,6,B6000,111,2,33,4.91,25,7.04
2023-08-22,6,B6001,111,2,82,6.19,81,7.12
2023-08-22,6,B6002,117,3,539,8.65,502,14.2
2023-08-22,6,B6003,119,3,350,2.85,332,4.96
2023-08-22,6,B6004,116,3,31,8.53,21,9.58
2023-08-22,7,B7000,118,3,7,1.25,5,2.1
2023-08-22,7,B7001,108,2,429,2.84,405,3.82
2023-08-22,7,B7002,106,1,1,9.57,0,14.93
2023-08-22,7,B7003,114,2,1314,3.12,1089,3.71
2023-08-22,7,B7004,114,2,879,4.89,646,5.98
2023-08-22,8,B8000,105,1,604,1.75,430,3.06
2023-08-22,8,B8001,114,2,227,4.84,193,6.2
2023-08-22,8,B8002,118,3,33,1.1,24,1.53
2023-08-22,8,B8003,101,1,160,7.71,145,9.73
2023-08-22,8,B8004,104,1,1214,2.36,943,3.81
2023-08-22,9,B9000,120,3,18,11.19,14,16.08
2023-08-22,9,B9001,104,1,97,2.4,87,3.72
2023-08-22,9,B9002,121,3,40,10.18,30,17.78
2023-08-22,9,B9003,120,3,980,10.27,692,18.37
2023-08-22,9,B9004,100,1,491,1.32,399,1.57
2023-08-22,10,B10000,115,3,659,3.51,591,6.26
2023-08-22,10,B10001,109,2,626,7.72,501,9.88
2023-08-22,10,B10002,101,1,102,8.6,75,11.99
2023-08-22,10,B10003,106,1,5,9.59,4,14.63
2023-08-22,10,B10004,115,3,546,2.47,473,4.1
2023-08-22,11,B11000,110,2,876,7.84,642,12.27
2023-08-22,11,B11001,121,3,1435,9.97,1067,15.87
2023-08-22,11,B11002,101,1,67,8.36,63,11.35
2023-08-22,11,B11003,118,3,84,0.73,81,1.03
2023-08-22,11,B11004,103,1,1003,4.6,823,8.22
2023-08-22,12,B12000,118,3,87,1.09,79,1.59
2023-08-22,12,B12001,102,1,853,3.33,633,4.29
2023-08-22,12,B12002,108,2,647,2.81,479,4.6
2023-08-22,12,B12003,107,1,573,1.45,406,1.68
2023-08-22,12,B12004,108,2,205,2.3,169,2.96
2023-08-22,13,B13000,118,3,164,0.89,134,1.21
2023-08-22,13,B13001,112,2,691,9.64,676,15.37
2023-08-22,13,B13002,101,1,94,10.14,76,11.27
2023-08-22,13,B13003,115,3,886,2.13,722,3.74
2023-08-22,13,B13004,120,3,324,10.31,253,16.84
2023-08-22,14,B14000,100,1,273,1.26,268,1.91
2023-08-22,14,B14001,113,2,198,7.61,180,8.4
2023-08-22,14,B14002,121,3,673,13.59,520,24.06
2023-08-22,14,B14003,117,3,808,9.49,723,12.49
2023-08-22,14,B14004,110,2,358,8.85,291,12.78
2023-08-22,15,B15000,103,1,48,4.9,36,7.81
2023-08-22,15,B15001,112,2,38,12.51,31,18.44
2023-08-22,15,B15002,121,3,1784,9.89,1777,15.05
2023-08-22,15,B15003,105,1,1245,1.8,952,2.25
2023-08-22,15,B15004,104,1,75,2.17,56,3.61
2023-08-23,1,B1000,101,1,182,10.94,159,18.12
2023-08-23,1,B1001,100,1,906,1.56,723,2.42
2023-08-23,1,B1002,109,2,1203,5.25,1041,6.68
2023-08-23,1,B1003,121,3,1227,7.42,1224,8.47
2023-08-23,1,B1004,119,3,862,4.52,656,7.85
2023-08-23,2,B2000,105,1,1153,1.94,814,3.24
2023-08-23,2,B2001,117,3,231,9.82,171,14.18
2023-08-23,2,B2002,108,2,211,2.58,167,2.98
2023-08-23,2,B2003,116,3,397,6.69,361,8.01
2023-08-23,2,B2004,120,3,330,8.07,239,11.76
2023-08-23,3,B3000,101,1,275,9.62,257,14.19
2023-08-23,3,B3001,121,3,786,9.4,632,14.0
2023-08-23,3,B3002,111,2,93,4.07,80,4.48
2023-08-23,3,B3003,115,3,912,2.03,705,3.61
2023-08-23,3,B3004,108,2,519,2.09,474,2.94
2023-08-23,4,B4000,110,2,378,9.24,295,10.52
2023-08-23,4,B4001,101,1,279,11.43,257,13.67
2023-08-23,4,B4002,118,3,28,1.24,26,1.38
2023-08-23,4,B4003,107,1,1019,1.64,787,2.41
2023-08-23,4,B4004,108,2,259,3.14,209,3.52
2023-08-23,5,B5000,111,2,298,3.43,212,4.44
2023-08-23,5,B5001,103,1,165,4.65,119,5.46
2023-08-23,5,B5002,101,1,281,9.76,231,12.98
2023-08-23,5,B5003,109,2,596,4.38,580,6.92
2023-08-23,5,B5004,121,3,1043,7.38,889,13.03
2023-08-23,6,B6000,116,3,289,8.29,209,12.65
2023-08-23,6,B6001,104,1,129,2.49,90,2.83
2023-08-23,6,B6002,100,1,14,1.16,10,1.32
2023-08-23,6,B6003,118,3,89,1.11,75,1.45
2023-08-23,6,B6004,110,2,305,8.24,227,13.01
2023-08-23,7,B7000,110,2,436,9.18,334,15.18
2023-08-23,7,B7001,120,3,215,9.89,178,15.61
2023-08-23,7,B7002,102,1,2088,4.16,2017,7.1
2023-08-23,7,B7003,119,3,1706,3.61,1655,5.38
2023-08-23,7,B7004,120,3,99,8.39,91,10.73
2023-08-23,8,B8000,105,1,1374,1.92,1252,2.68
2023-08-23,8,B8001,119,3,436,3.73,400,5.56
2023-08-23,8,B8002,117,3,333,7.93,254,14.18
2023-08-23,8,B8003,102,1,1196,4.41,1019,7.12
2023-08-23,8,B8004,104,1,537,2.77,476,4.68
2023-08-23,9,B9000,109,2,879,4.85,745,8.32
2023-08-23,9,B9001,111,2,548,4.45,473,5.02
2023-08-23,9,B9002,111,2,323,4.33,226,7.3
2023-08-23,9,B9003,120,3,215,12.4,214,21.38
2023-08-23,9,B9004,118,3,77,0.81,56,1.3
2023-08-23,10,B10000,108,2,63,3.04,50,4.07
2023-08-23,10,B10001,117,3,1206,7.72,1164,8.93
2023-08-23,10,B10002,118,3,116,1.08,87,1.29
2023-08-23,10,B10003,107,1,269,1.14,263,1.46
2023-08-23,10,B10004,103,1,297,5.03,276,8.26
2023-08-23,11,B11000,109,2,158,5.85,155,8.19
2023-08-23,11,B11001,115,3,1204,2.39,872,3.77
2023-08-23,11,B11002,100,1,422,1.6,408,1.99
2023-08-23,11,B11003,119,3,1101,4.24,857,6.11
2023-08-23,11,B11004,110,2,646,10.69,539,13.31
2023-08-23,12,B12000,112,2,905,10.82,701,13.13
2023-08-23,12,B12001,118,3,179,1.03,141,1.59
2023-08-23,12,B12002,108,2,454,3.09,450,4.22
2023-08-23,12,B12003,116,3,340,9.37,253,14.19
2023-08-23,12,B12004,102,1,2391,5.24,2169,8.21
2023-08-23,13,B13000,100,1,1099,1.33,953,1.51
2023-08-23,13,B13001,104,1,1139,2.19,819,3.55
2023-08-23,13,B13002,116,3,84,7.8,65,12.62
2023-08-23,13,B13003,103,1,361,4.39,321,6.82
2023-08-23,13,B13004,102,1,1018,3.17,1002,4.54
2023-08-23,14,B14000,101,1,40,11.22,33,20.05
2023-08-23,14,B14001,108,2,92,3.57,71,4.19
2023-08-23,14,B14002,112,2,785,11.16,584,13.25
2023-08-23,14,B14003,121,3,583,10.85,539,17.1
2023-08-23,14,B14004,103,1,234,4.96,174,6.59
2023-08-23,15,B15000,100,1,564,1.11,531,1.74
2023-08-23,15,B15001,115,3,753,2.59,667,3.08
2023-08-23,15,B15002,112,2,113,8.64,96,12.89
2023-08-23,15,B15003,121,3,1350,11.6,986,20.28
2023-08-23,15,B15004,104,1,423,2.05,349,2.93
2023-08-24,1,B1000,117,3,70,8.86,60,12.67
2023-08-24,1,B1001,115,3,279,2.84,252,3.37
2023-08-24,1,B1002,111,2,153,4.34,135,7.61
2023-08-24,1,B1003,114,2,1821,3.35,1412,4.75
2023-08-24,1,B1004,111,2,259,4.31,245,6.73
2023-08-24,2,B2000,103,1,564,4.78,545,5.38
2023-08-24,2,B2001,105,1,839,1.47,804,2.46
2023-08-24,2,B2002,112,2,459,7.54,419,9.09
2023-08-24,2,B2003,111,2,250,4.22,179,7.04
2023-08-24,2,B2004,109,2,1356,6.47,961,8.47
2023-08-24,3,B3000,102,1,58,4.3,49,7.67
2023-08-24,3,B3001,114,2,1505,3.42,1356,5.14
2023-08-24,3,B3002,115,3,411,3.38,346,5.35
2023-08-24,3,B3003,118,3,113,1.17,80,1.34
2023-08-24,3,B3004,101,1,136,12.61,102,16.62
2023-08-24,4,B4000,121,3,860,8.23,769,14.11
2023-08-24,4,B4001,110,2,480,9.59,368,14.54
2023-08-24,4,B4002,114,2,1548,2.83,1373,4.86
2023-08-24,4,B4003,106,1,6,9.36,5,16.06
2023-08-24,4,B4004,109,2,456,6.11,339,8.89
2023-08-24,5,B5000,110,2,563,9.0,411,15.35
2023-08-24,5,B5001,121,3,572,7.6,507,11.94
2023-08-24,5,B5002,102,1,29,3.0,21,3.8
2023-08-24,5,B5003,119,3,553,3.99,484,5.92
2023-08-24,5,B5004,118,3,52,0.91,47,1.56
2023-08-24,6,B6000,105,1,351,1.91,320,3.18
2023-08-24,6,B6001,109,2,415,6.28,302,9.86
2023-08-24,6,B6002,103,1,118,4.43,86,6.87
2023-08-24,6,B6003,119,3,134,4.03,97,6.33
2023-08-24,6,B6004,105,1,703,2.07,697,3.64
2023-08-24,7,B7000,102,1,470,4.17,387,4.6
2023-08-24,7,B7001,116,3,91,5.97,87,6.86
2023-08-24,7,B7002,114,2,1201,3.33,911,5.65
2023-08-24,7,B7003,105,1,470,1.56,378,1.9
2023-08-24,7,B7004,102,1,961,4.11,892,7.26
2023-08-24,8,B8000,103,1,229,4.06,222,5.59
2023-08-24,8,B8001,100,1,62,1.46,44,2.42
2023-08-24,8,B8002,116,3,94,7.75,77,9.14
2023-08-24,8,B8003,121,3,411,10.77,314,16.23
2023-08-24,8,B8004,108,2,103,2.08,92,3.59
2023-08-24,9,B9000,120,3,472,8.55,465,12.28
2023-08-24,9,B9001,105,1,1659,2.08,1163,2.38
2023-08-24,9,B9002,101,1,258,7.88,225,11.56
2023-08-24,9,B9003,111,2,244,5.46,216,6.72
2023-08-24,9,B9004,106,1,2,9.99,1,11.18
2023-08-24,10,B10000,113,2,275,9.6,245,14.02
2023-08-24,10,B10001,100,1,145,1.42,101,1.76
2023-08-24,10,B10002,102,1,626,3.29,470,3.99
2023-08-24,10,B10003,106,1,1,6.63,0,10.48
2023-08-24,10,B10004,109,2,837,5.13,811,6.31
2023-08-24,11,B11000,117,3,898,11.09,772,19.35
2023-08-24,11,B11001,104,1,433,2.77,428,3.1
2023-08-24,11,B11002,104,1,1021,3.43,735,4.28
2023-08-24,11,B11003,113,2,290,9.95,240,17.01
2023-08-24,11,B11004,100,1,808,1.3,645,2.29
2023-08-24,12,B12000,105,1,1600,1.72,1459,3.0
2023-08-24,12,B12001,112,2,1018,8.67,864,14.78
2023-08-24,12,B12002,120,3,405,9.57,395,17.08
2023-08-24,12,B12003,120,3,185,10.34,142,15.24
2023-08-24,12,B12004,109,2,698,5.18,551,8.53
2023-08-24,13,B13000,117,3,264,7.72,261,11.89
2023-08-24,13,B13001,120,3,386,10.14,310,14.85
2023-08-24,13,B13002,104,1,53,3.21,46,4.68
2023-08-24,13,B13003,120,3,419,10.57,415,17.98
2023-08-24,13,B13004,118,3,150,0.97,107,1.67
2023-08-24,14,B14000,109,2,225,6.32,197,7.81
2023-08-24,14,B14001,107,1,1396,1.25,1335,2.23
2023-08-24,14,B14002,115,3,540,3.28,419,4.16
2023-08-24,14,B14003,113,2,251,7.51,203,9.74
2023-08-24,14,B14004,101,1,91,12.03,67,15.45
2023-08-24,15,B15000,118,3,63,0.92,60,1.41
2023-08-24,15,B15001,114,2,797,4.21,627,7.46
2023-08-24,15,B15002,118,3,111,1.19,82,1.64
2023-08-24,15,B15003,100,1,158,1.47,125,2.39
2023-08-24,15,B15004,108,2,66,3.31,50,5.59
2023-08-25,1,B1000,119,3,541,4.0,496,5.32
2023-08-25,1,B1001,104,1,612,2.61,609,3.73
2023-08-25,1,B1002,116,3,313,6.61,285,9.01
2023-08-25,1,B1003,104,1,559,2.08,393,3.01
2023-08-25,1,B1004,117,3,481,10.33,389,13.24
2023-08-25,2,B2000,109,2,276,4.86,261,8.3
2023-08-25,2,B2001,113,2,509,8.84,466,12.3
2023-08-25,2,B2002,115,3,844,3.14,831,4.22
2023-08-25,2,B2003,108,2,385,3.18,314,3.58
2023-08-25,2,B2004,116,3,47,6.79,39,11.05
2023-08-25,3,B3000,104,1,110,2.86,105,3.57
2023-08-25,3,B3001,116,3,331,8.22,262,12.67
2023-08-25,3,B3002,111,2,131,3.66,110,4.5
2023-08-25,3,B3003,112,2,1111,11.46,907,13.58
2023-08-25,3,B3004,113,2,102,8.36,74,14.74
2023-08-25,4,B4000,100,1,1931,1.36,1928,2.29
2023-08-25,4,B4001,109,2,365,5.97,325,7.65
2023-08-25,4,B4002,109,2,143,4.12,105,7.01
2023-08-25,4,B4003,110,2,603,10.9,585,15.6
2023-08-25,4,B4004,118,3,75,1.27,60,2.19
2023-08-25,5,B5000,112,2,428,8.28,314,11.16
2023-08-25,5,B5001,102,1,700,3.32,585,4.95
2023-08-25,5,B5002,116,3,353,8.78,267,11.98
2023-08-25,5,B5003,102,1,1481,4.17,1426,7.35
2023-08-25,5,B5004,115,3,329,2.65,275,4.25
2023-08-25,6,B6000,104,1,37,2.62,29,3.77
2023-08-25,6,B6001,113,2,5,7.59,4,12.76
2023-08-25,6,B6002,101,1,23,9.71,17,12.95
2023-08-25,6,B6003,105,1,574,1.26,438,1.57
2023-08-25,6,B6004,115,3,343,1.87,280,2.72
2023-08-25,7,B7000,103,1,618,5.4,474,8.64
2023-08-25,7,B7001,117,3,456,8.87,415,15.33
2023-08-25,7,B7002,119,3,1362,4.33,1192,7.78
2023-08-25,7,B7003,114,2,911,4.29,833,6.91
2023-08-25,7,B7004,112,2,1018,10.51,975,17.4
2023-08-25,8,B8000,120,3,54,10.08,41,11.47
2023-08-25,8,B8001,114,2,556,4.31,467,5.14
2023-08-25,8,B8002,102,1,374,4.95,367,6.32
2023-08-25,8,B8003,110,2,30,9.86,26,16.41
2023-08-25,8,B8004,103,1,347,5.28,270,7.59
2023-08-25,9,B9000,117,3,883,10.46,626,15.18
2023-08-25,9,B9001,101,1,308,11.25,232,15.29
2023-08-25,9,B9002,114,2,235,3.03,229,3.36
2023-08-25,9,B9003,111,2,508,3.93,366,6.09
2023-08-25,9,B9004,111,2,23,3.94,21,4.59
2023-08-25,10,B10000,115,3,137,3.44,119,5.81
2023-08-25,10,B10001,108,2,503,3.1,473,3.99
2023-08-25,10,B10002,111,2,296,4.1,239,5.54
2023-08-25,10,B10003,120,3,531,8.75,376,11.05
2023-08-25,10,B10004,111,2,227,5.52,177,9.78
2023-08-25,11,B11000,118,3,105,1.23,93,1.96
2023-08-25,11,B11001,119,3,1010,3.94,735,5.21
2023-08-25,11,B11002,112,2,1748,10.43,1416,14.03
2023-08-25,11,B11003,110,2,1009,7.6,756,12.73
2023-08-25,11,B11004,108,2,557,2.29,490,2.67
2023-08-25,12,B12000,104,1,74,2.75,60,3.13
2023-08-25,12,B12001,108,2,566,3.5,565,6.19
2023-08-25,12,B12002,114,2,550,4.48,388,7.32
2023-08-25,12,B12003,101,1,123,9.89,115,14.21
2023-08-25,12,B12004,103,1,172,4.79,129,8.56
2023-08-25,13,B13000,109,2,581,6.53,535,11.24
2023-08-25,13,B13001,105,1,928,1.75,758,2.32
2023-08-25,13,B13002,107,1,238,1.51,205,1.99
2023-08-25,13,B13003,112,2,400,11.03,284,13.7
2023-08-25,13,B13004,109,2,350,6.01,282,8.45
2023-08-25,14,B14000,105,1,665,2.15,486,2.76
2023-08-25,14,B14001,119,3,193,3.16,166,3.63
2023-08-25,14,B14002,104,1,726,3.49,689,5.61
2023-08-25,14,B14003,117,3,486,9.8,409,16.27
2023-08-25,14,B14004,109,2,192,5.18,149,8.97
2023-08-25,15,B15000,114,2,2384,3.66,2239,4.89
2023-08-25,15,B15001,118,3,47,1.14,43,1.58
2023-08-25,15,B15002,109,2,131,5.4,114,6.89
2023-08-25,15,B15003,100,1,1470,1.23,1140,1.95
2023-08-25,15,B15004,114,2,25,2.98,18,3.97
2023-08-26,1,B1000,120,3,106,8.42,98,9.39
2023-08-26,1,B1001,119,3,924,4.55,918,7.8
2023-08-26,1,B1002,115,3,858,2.64,613,4.22
2023-08-26,1,B1003,117,3,1175,11.04,1152,13.14
2023-08-26,1,B1004,106,1,5,7.07,4,11.62
2023-08-26,2,B2000,117,3,1420,10.56,1249,16.88
2023-08-26,2,B2001,116,3,157,7.0,134,8.03
2023-08-26,2,B2002,102,1,1000,4.01,788,6.3
2023-08-26,2,B2003,102,1,24,3.55,22,5.37
2023-08-26,2,B2004,119,3,627,4.1,616,6.98
2023-08-26,3,B3000,105,1,993,1.66,968,1.83
2023-08-26,3,B3001,100,1,991,1.33,961,2.1
2023-08-26,3,B3002,110,2,39,10.25,38,18.41
2023-08-26,3,B3003,121,3,1035,10.42,776,17.99
2023-08-26,3,B3004,120,3,413,11.59,334,14.3
2023-08-26,4,B4000,112,2,410,9.0,290,10.33
2023-08-26,4,B4001,116,3,446,7.89,398,12.87
2023-08-26,4,B4002,108,2,159,3.41,140,3.88
2023-08-26,4,B4003,114,2,214,5.15,163,8.62
2023-08-26,4,B4004,108,2,78,2.4,67,2.75
2023-08-26,5,B5000,104,1,98,3.16,92,3.92
2023-08-26,5,B5001,107,1,377,1.89,294,2.81
2023-08-26,5,B5002,118,3,27,0.98,24,1.3
2023-08-26,5,B5003,103,1,393,7.03,289,9.43
2023-08-26,5,B5004,102,1,1519,3.47,1479,5.6
2023-08-26,6,B6000,119,3,742,3.98,664,5.02
2023-08-26,6,B6001,116,3,32,6.69,30,10.16
2023-08-26,6,B6002,112,2,432,9.41,327,12.07
2023-08-26,6,B6003,105,1,1245,2.15,905,3.28
2023-08-26,6,B6004,114,2,876,4.14,803,5.63
2023-08-26,7,B7000,104,1,646,2.07,640,2.63
2023-08-26,7,B7001,116,3,195,8.77,168,14.79
2023-08-26,7,B7002,101,1,114,10.53,87,17.55
2023-08-26,7,B7003,113,2,457,8.26,438,14.01
2023-08-26,7,B7004,115,3,416,2.53,324,4.33
2023-08-26,8,B8000,101,1,115,8.57,113,12.43
2023-08-26,8,B8001,102,1,914,4.29,908,6.96
2023-08-26,8,B8002,118,3,51,1.03,44,1.49
2023-08-26,8,B8003,119,3,727,5.14,519,8.99
2023-08-26,8,B8004,116,3,319,8.27,313,11.29
2023-08-26,9,B9000,105,1,69,1.6,57,2.46
2023-08-26,9,B9001,112,2,1490,11.19,1463,17.39
2023-08-26,9,B9002,105,1,123,1.63,96,2.7
2023-08-26,9,B9003,115,3,1357,2.67,1090,3.9
2023-08-26,9,B9004,115,3,965,2.78,958,4.67
2023-08-26,10,B10000,102,1,240,4.49,234,6.39
2023-08-26,10,B10001,121,3,101,9.32,100,13.02
2023-08-26,10,B10002,113,2,508,5.69,473,7.23
2023-08-26,10,B10003,108,2,318,2.38,290,3.1
2023-08-26,10,B10004,117,3,885,6.35,785,11.41
2023-08-26,11,B11000,111,2,326,4.22,306,6.54
2023-08-26,11,B11001,102,1,1031,5.11,735,7.29
2023-08-26,11,B11002,115,3,1381,2.71,1316,4.83
2023-08-26,11,B11003,100,1,68,1.55,52,2.49
2023-08-26,11,B11004,105,1,1282,1.41,899,1.74
2023-08-26,12,B12000,110,2,727,7.86,670,9.31
2023-08-26,12,B12001,116,3,177,7.8,130,8.68
2023-08-26,12,B12002,108,2,716,3.18,531,4.18
2023-08-26,12,B12003,105,1,16,1.78,15,2.83
2023-08-26,12,B12004,112,2,733,7.85,525,14.12
2023-08-26,13,B13000,102,1,306,3.35,248,6.01
2023-08-26,13,B13001,111,2,18,3.81,13,6.17
2023-08-26,13,B13002,105,1,803,1.51,733,1.9
2023-08-26,13,B13003,105,1,96,1.9,72,3.03
2023-08-26,13,B13004,114,2,779,4.29,550,7.16
2023-08-26,14,B14000,120,3,466,9.33,343,11.97
