order_id,customer_id,customer_name,country,product_category,product_name,quantity,unit_price,unit_cost,order_date
TE240763,C1002,Customer_219,USA,CNC Cutting Tools,Milling Cutter Set,90,300.0,120.0,2024-11-03
TE240764,C1246,Customer_103,USA,CNC Cutting Tools,Face Mill Cutter,31,120.0,48.0,2024-11-22
TE240765,C1150,Customer_42,India,CNC Cutting Tools,Indexable Insert TNMG1604,49,3.8,1.5,2024-07-22
TE240766,C1242,Customer_251,Cameroon,Hand Tools,Mini Garden Trowel,146,5.0,2.0,2024-11-24
TE240767,C1279,Customer_199,France,CNC Cutting Tools,Slotting Cutter,57,80.0,32.0,2024-04-05
TE240768,C1229,Customer_23,Italy,Hand Tools,Garden Fork,234,6.8,2.7,2024-04-25
TE240769,C1429,Customer_138,Thailand,Hand Tools,Steel Shovel,485,7.2,2.9,2024-12-22
TE240770,C1342,Customer_50,USA,Hand Tools,Iron Rake,377,7.5,3.0,2024-07-30
TE240771,C1498,Customer_388,Thailand,CNC Cutting Tools,End Mill Holder,17,50.0,20.0,2024-07-17
TE240772,C1420,Customer_268,Australia,Hand Tools,Pruning Shears,451,12.0,4.8,2024-08-31
TE240773,C1294,Customer_452,Italy,CNC Cutting Tools,Ball Nose End Mill,20,35.0,14.0,2024-07-21
TE240774,C1463,Customer_438,Spain,Hand Tools,Pruning Shears,392,12.0,4.8,2024-09-21
TE240775,C1410,Customer_293,Mexico,Hand Tools,Hoe with Long Handle,175,7.0,2.8,2024-03-02
TE240776,C1487,Customer_388,Australia,CNC Cutting Tools,Drill Bit Φ10mm,37,30.0,12.0,2024-04-08
TE240777,C1065,Customer_22,Australia,CNC Cutting Tools,Milling Cutter Set,65,300.0,120.0,2024-04-13
TE240778,C1422,Customer_322,UK,CNC Cutting Tools,Lathe Tool Bit,43,18.0,7.2,2024-06-12
TE240779,C1467,Customer_373,Senegal,Hand Tools,Garden Hoe,144,6.5,2.6,2024-07-17
TE240780,C1285,Customer_204,Thailand,Hand Tools,Wheelbarrow,241,45.0,18.0,2024-09-23
TE240781,C1235,Customer_470,Uganda,Hand Tools,Gardening Gloves,458,4.0,1.6,2024-11-15
TE240782,C1301,Customer_268,Nigeria,Hand Tools,Garden Hoe,312,6.5,2.6,2024-03-17
TE240783,C1076,Customer_291,Thailand,Hand Tools,Gardening Gloves,151,4.0,1.6,2024-02-24
TE240784,C1289,Customer_400,USA,CNC Cutting Tools,Ball Nose End Mill,78,35.0,14.0,2024-06-25
TE240785,C1450,Customer_211,Italy,CNC Cutting Tools,Milling Cutter Set,72,300.0,120.0,2024-10-19
TE240786,C1312,Customer_243,Germany,Hand Tools,Mini Garden Trowel,306,5.0,2.0,2024-03-14
TE240787,C1317,Customer_312,Mexico,Hand Tools,Steel Mattock,119,8.5,3.4,2024-07-21
TE240788,C1456,Customer_451,Japan,CNC Cutting Tools,Face Mill Cutter,16,120.0,48.0,2024-08-31
TE240789,C1472,Customer_138,Cameroon,Hand Tools,Steel Pickaxe,272,8.0,3.2,2024-06-04
TE240790,C1160,Customer_144,Ghana,Hand Tools,Wheelbarrow,456,45.0,18.0,2024-12-16
TE240791,C1051,Customer_498,Uganda,CNC Cutting Tools,Drill Bit Φ10mm,48,30.0,12.0,2024-08-14
TE240792,C1397,Customer_423,Japan,CNC Cutting Tools,Taper Shank Drill,63,28.0,11.2,2024-11-05
TE240793,C1331,Customer_46,France,CNC Cutting Tools,Face Mill Cutter,62,120.0,48.0,2024-09-05
TE240794,C1389,Customer_265,Uganda,Hand Tools,Wheelbarrow,128,45.0,18.0,2024-09-20
TE240795,C1406,Customer_82,USA,CNC Cutting Tools,Taper Shank Drill,74,28.0,11.2,2024-07-25
TE240796,C1070,Customer_400,Ghana,Hand Tools,Seedling Tray,391,3.5,1.4,2024-01-15
TE240797,C1089,Customer_99,Uganda,Hand Tools,Wooden Handle Axe,129,9.0,3.6,2024-05-07
TE240798,C1017,Customer_234,Germany,CNC Cutting Tools,Threading Tap M8,100,5.0,2.0,2024-04-11
TE240799,C1141,Customer_189,Kenya,Hand Tools,Pruning Shears,303,12.0,4.8,2024-11-21
TE240800,C1473,Customer_64,Spain,Hand Tools,Wooden Handle Axe,290,9.0,3.6,2024-09-07
TE240801,C1305,Customer_229,France,CNC Cutting Tools,Reamer Φ12mm,85,40.0,16.0,2024-10-09
TE240802,C1180,Customer_177,UK,CNC Cutting Tools,Ball Nose End Mill,98,35.0,14.0,2024-02-16
TE240803,C1146,Customer_15,Canada,CNC Cutting Tools,Drill Bit Φ10mm,83,30.0,12.0,2024-04-19
TE240804,C1439,Customer_114,Mexico,Hand Tools,Hand Saw,205,10.0,4.0,2024-05-17
TE240805,C1334,Customer_210,Vietnam,Hand Tools,Wheelbarrow,499,45.0,18.0,2024-12-15
TE240806,C1005,Customer_243,Cameroon,Hand Tools,Hand Saw,188,10.0,4.0,2024-11-03
TE240807,C1411,Customer_5,France,Hand Tools,Hoe with Long Handle,256,7.0,2.8,2024-12-30
TE240808,C1496,Customer_364,Mexico,Hand Tools,Steel Mattock,292,8.5,3.4,2024-06-27
TE240809,C1236,Customer_130,France,CNC Cutting Tools,Ball Nose End Mill,96,35.0,14.0,2024-09-23
TE240810,C1423,Customer_320,Canada,CNC Cutting Tools,Indexable Insert TNMG1604,10,3.8,1.5,2024-09-18
TE240811,C1340,Customer_495,Ghana,Hand Tools,Iron Rake,387,7.5,3.0,2024-11-27
TE240812,C1305,Customer_312,Italy,Hand Tools,Hand Saw,155,10.0,4.0,2024-09-03
TE240813,C1033,Customer_173,South Africa,CNC Cutting Tools,Milling Cutter Set,51,300.0,120.0,2024-05-21
TE240814,C1134,Customer_336,Spain,Hand Tools,Seedling Tray,433,3.5,1.4,2024-06-01
TE240815,C1097,Customer_77,Vietnam,Hand Tools,Wooden Handle Axe,129,9.0,3.6,2024-11-03
TE240816,C1207,Customer_339,Japan,CNC Cutting Tools,Drill Bit Φ10mm,13,30.0,12.0,2024-12-01
TE240817,C1255,Customer_152,Italy,CNC Cutting Tools,Slotting Cutter,61,80.0,32.0,2024-07-17
TE240818,C1378,Customer_19,Thailand,Hand Tools,Hoe with Long Handle,197,7.0,2.8,2024-06-24
TE240819,C1372,Customer_366,France,CNC Cutting Tools,End Mill Holder,91,50.0,20.0,2024-08-31
TE240820,C1465,Customer_482,Mexico,Hand Tools,Pruning Shears,253,12.0,4.8,2024-03-28
TE240821,C1431,Customer_337,Uganda,Hand Tools,Steel Shovel,250,7.2,2.9,2024-02-19
TE240822,C1242,Customer_66,Sweden,CNC Cutting Tools,Taper Shank Drill,81,28.0,11.2,2024-04-03
TE240823,C1485,Customer_349,Cameroon,Hand Tools,Hand Saw,145,10.0,4.0,2024-04-23
TE240824,C1182,Customer_115,Sweden,Hand Tools,Mini Garden Trowel,315,5.0,2.0,2024-06-18
TE240825,C1191,Customer_134,Thailand,Hand Tools,Garden Fork,160,6.8,2.7,2024-08-28
TE240826,C1028,Customer_444,Brazil,Hand Tools,Hoe with Long Handle,417,7.0,2.8,2024-02-06
TE240827,C1242,Customer_456,France,CNC Cutting Tools,Indexable Insert TNMG1604,97,3.8,1.5,2024-07-14
TE240828,C1272,Customer_153,Australia,CNC Cutting Tools,Drill Bit Φ10mm,27,30.0,12.0,2024-04-12
TE240829,C1176,Customer_210,South Africa,Hand Tools,Seedling Tray,334,3.5,1.4,2024-03-14
TE240830,C1162,Customer_442,Spain,Hand Tools,Gardening Gloves,141,4.0,1.6,2024-09-06
TE240831,C1171,Customer_324,South Africa,Hand Tools,Iron Rake,424,7.5,3.0,2024-01-30
TE240832,C1003,Customer_232,Italy,CNC Cutting Tools,Drill Bit Φ10mm,83,30.0,12.0,2024-03-22
TE240833,C1251,Customer_403,Sweden,CNC Cutting Tools,Indexable Insert TNMG1604,26,3.8,1.5,2024-11-10
TE240834,C1223,Customer_325,Australia,CNC Cutting Tools,Slotting Cutter,71,80.0,32.0,2024-07-15
TE240835,C1003,Customer_20,Vietnam,Hand Tools,Watering Can,291,6.0,2.4,2024-01-08
TE240836,C1457,Customer_165,Sweden,Hand Tools,Pruning Shears,197,12.0,4.8,2024-01-10
TE240837,C1347,Customer_3,Brazil,Hand Tools,Wooden Handle Axe,215,9.0,3.6,2024-12-21
TE240838,C1450,Customer_177,Japan,CNC Cutting Tools,Indexable Insert TNMG1604,59,3.8,1.5,2024-09-14
TE240839,C1302,Customer_157,UK,CNC Cutting Tools,Carbide End Mill Φ6mm,48,25.0,10.5,2024-05-28
TE240840,C1234,Customer_373,Vietnam,Hand Tools,Pruning Shears,272,12.0,4.8,2024-08-10
TE240841,C1455,Customer_352,South Africa,CNC Cutting Tools,Threading Tap M8,72,5.0,2.0,2024-07-02
TE240842,C1385,Customer_97,UK,CNC Cutting Tools,Slotting Cutter,12,80.0,32.0,2024-04-26
TE240843,C1115,Customer_373,South Africa,CNC Cutting Tools,Face Mill Cutter,12,120.0,48.0,2024-10-28
TE240844,C1259,Customer_87,UK,Hand Tools,Watering Can,433,6.0,2.4,2024-01-20
TE240845,C1193,Customer_449,Mexico,CNC Cutting Tools,End Mill Holder,89,50.0,20.0,2024-01-25
TE240846,C1305,Customer_25,Mexico,Hand Tools,Hand Saw,110,10.0,4.0,2024-01-25
TE240847,C1354,Customer_60,Australia,CNC Cutting Tools,Slotting Cutter,25,80.0,32.0,2024-10-07
TE240848,C1130,Customer_243,Spain,Hand Tools,Wooden Handle Axe,455,9.0,3.6,2024-12-17
TE240849,C1323,Customer_5,Japan,CNC Cutting Tools,Milling Cutter Set,22,300.0,120.0,2024-12-05
TE240850,C1267,Customer_139,Brazil,Hand Tools,Watering Can,170,6.0,2.4,2024-08-02
TE240851,C1426,Customer_461,USA,CNC Cutting Tools,Taper Shank Drill,89,28.0,11.2,2024-03-01
TE240852,C1145,Customer_59,Nigeria,Hand Tools,Garden Fork,201,6.8,2.7,2024-11-07
TE240853,C1103,Customer_399,Italy,CNC Cutting Tools,End Mill Holder,35,50.0,20.0,2024-07-02
TE240854,C1361,Customer_210,Japan,Hand Tools,Steel Pickaxe,380,8.0,3.2,2024-09-11
TE240855,C1467,Customer_107,Spain,Hand Tools,Garden Fork,269,6.8,2.7,2024-04-30
TE240856,C1002,Customer_7,Mexico,CNC Cutting Tools,Indexable Insert TNMG1604,83,3.8,1.5,2024-12-08
TE240857,C1253,Customer_77,Egypt,CNC Cutting Tools,End Mill Holder,19,50.0,20.0,2024-02-21
TE240858,C1464,Customer_132,Mexico,Hand Tools,Garden Fork,251,6.8,2.7,2024-05-15
TE240859,C1238,Customer_26,USA,CNC Cutting Tools,Drill Bit Φ10mm,15,30.0,12.0,2024-05-28
TE240860,C1185,Customer_411,Mexico,CNC Cutting Tools,Slotting Cutter,24,80.0,32.0,2024-02-18
TE240861,C1436,Customer_389,Cameroon,Hand Tools,Steel Pickaxe,170,8.0,3.2,2024-12-05
TE240862,C1332,Customer_88,Japan,CNC Cutting Tools,Reamer Φ12mm,89,40.0,16.0,2024-05-17
TE240863,C1450,Customer_376,USA,CNC Cutting Tools,Threading Tap M8,33,5.0,2.0,2024-02-28
TE240864,C1206,Customer_205,Egypt,Hand Tools,Mini Garden Trowel,297,5.0,2.0,2024-12-19
TE240865,C1436,Customer_245,Kenya,Hand Tools,Hand Saw,185,10.0,4.0,2024-02-27
TE240866,C1068,Customer_357,Sweden,Hand Tools,Wheelbarrow,181,45.0,18.0,2024-02-23
TE240867,C1214,Customer_467,Thailand,CNC Cutting Tools,Lathe Tool Bit,96,18.0,7.2,2024-08-12
TE240868,C1093,Customer_313,Canada,CNC Cutting Tools,Threading Tap M8,88,5.0,2.0,2024-01-15
TE240869,C1442,Customer_351,Uganda,Hand Tools,Watering Can,166,6.0,2.4,2024-09-04
TE240870,C1472,Customer_250,USA,Hand Tools,Steel Mattock,325,8.5,3.4,2024-01-24
TE240871,C1033,Customer_134,Mexico,Hand Tools,Steel Pickaxe,460,8.0,3.2,2024-12-13
TE240872,C1269,Customer_393,Sweden,Hand Tools,Watering Can,389,6.0,2.4,2024-04-24
TE240873,C1490,Customer_343,Uganda,Hand Tools,Pruning Shears,367,12.0,4.8,2024-12-18
TE240874,C1359,Customer_317,USA,CNC Cutting Tools,Milling Cutter Set,41,300.0,120.0,2024-09-03
TE240875,C1178,Customer_340,Mexico,CNC Cutting Tools,Slotting Cutter,29,80.0,32.0,2024-10-12
TE240876,C1457,Customer_314,Germany,CNC Cutting Tools,Milling Cutter Set,30,300.0,120.0,2024-09-15
TE240877,C1435,Customer_241,Ghana,Hand Tools,Wheelbarrow,184,45.0,18.0,2024-02-08
TE240878,C1385,Customer_252,Japan,CNC Cutting Tools,Threading Tap M8,45,5.0,2.0,2024-01-26
TE240879,C1260,Customer_115,Vietnam,CNC Cutting Tools,Slotting Cutter,61,80.0,32.0,2024-04-30
TE240880,C1041,Customer_236,Australia,CNC Cutting Tools,Lathe Tool Bit,67,18.0,7.2,2024-02-15
TE240881,C1439,Customer_256,Australia,CNC Cutting Tools,Indexable Insert TNMG1604,73,3.8,1.5,2024-11-30
TE240882,C1010,Customer_53,Canada,CNC Cutting Tools,Carbide End Mill Φ6mm,81,25.0,10.5,2024-10-08
TE240883,C1001,Customer_423,USA,CNC Cutting Tools,Lathe Tool Bit,89,18.0,7.2,2024-11-22
TE240884,C1156,Customer_456,Vietnam,CNC Cutting Tools,Face Mill Cutter,93,120.0,48.0,2024-12-09
TE240885,C1234,Customer_487,Japan,CNC Cutting Tools,Carbide End Mill Φ6mm,38,25.0,10.5,2024-08-20
TE240886,C1170,Customer_287,Sweden,CNC Cutting Tools,Lathe Tool Bit,70,18.0,7.2,2024-12-02
TE240887,C1187,Customer_367,Australia,CNC Cutting Tools,Indexable Insert TNMG1604,94,3.8,1.5,2024-04-23
TE240888,C1002,Customer_175,Canada,CNC Cutting Tools,Milling Cutter Set,47,300.0,120.0,2024-10-07
TE240889,C1268,Customer_192,Spain,CNC Cutting Tools,Carbide End Mill Φ6mm,31,25.0,10.5,2024-09-09
TE240890,C1072,Customer_421,Spain,Hand Tools,Watering Can,309,6.0,2.4,2024-02-24
TE240891,C1131,Customer_313,France,CNC Cutting Tools,Indexable Insert TNMG1604,60,3.8,1.5,2024-04-20
TE240892,C1235,Customer_423,Nigeria,Hand Tools,Watering Can,273,6.0,2.4,2024-02-25
TE240893,C1388,Customer_213,Germany,Hand Tools,Hand Saw,444,10.0,4.0,2024-10-28
TE240894,C1064,Customer_396,Cameroon,Hand Tools,Garden Fork,437,6.8,2.7,2024-10-28
TE240895,C1490,Customer_259,UK,CNC Cutting Tools,Reamer Φ12mm,10,40.0,16.0,2024-09-28
TE240896,C1377,Customer_25,Thailand,Hand Tools,Steel Mattock,399,8.5,3.4,2024-09-04
TE240897,C1474,Customer_261,Nigeria,Hand Tools,Seedling Tray,190,3.5,1.4,2024-12-20
TE240898,C1297,Customer_89,Sweden,Hand Tools,Steel Shovel,153,7.2,2.9,2024-07-17
TE240899,C1337,Customer_308,Brazil,CNC Cutting Tools,Threading Tap M8,74,5.0,2.0,2024-07-15
TE240900,C1215,Customer_312,Senegal,CNC Cutting Tools,Face Mill Cutter,45,120.0,48.0,2024-07-22
TE240901,C1494,Customer_176,Egypt,Hand Tools,Garden Fork,168,6.8,2.7,2024-03-11
TE240902,C1212,Customer_309,Spain,CNC Cutting Tools,Taper Shank Drill,75,28.0,11.2,2024-06-02
TE240903,C1432,Customer_360,Vietnam,CNC Cutting Tools,Threading Tap M8,80,5.0,2.0,2024-11-19
TE240904,C1112,Customer_103,France,CNC Cutting Tools,Taper Shank Drill,47,28.0,11.2,2024-12-17
TE240905,C1177,Customer_472,Mexico,Hand Tools,Watering Can,432,6.0,2.4,2024-04-01
TE240906,C1258,Customer_278,Spain,Hand Tools,Iron Rake,463,7.5,3.0,2024-02-29
TE240907,C1390,Customer_181,Thailand,Hand Tools,Hoe with Long Handle,392,7.0,2.8,2024-12-07
TE240908,C1364,Customer_214,Mexico,Hand Tools,Seedling Tray,373,3.5,1.4,2024-05-26
TE240909,C1450,Customer_434,Australia,CNC Cutting Tools,Carbide End Mill Φ6mm,76,25.0,10.5,2024-02-24
TE240910,C1013,Customer_196,UK,CNC Cutting Tools,Milling Cutter Set,17,300.0,120.0,2024-04-12
TE240911,C1137,Customer_385,Nigeria,Hand Tools,Mini Garden Trowel,449,5.0,2.0,2024-05-08
TE240912,C1075,Customer_430,USA,CNC Cutting Tools,Ball Nose End Mill,36,35.0,14.0,2024-10-04
TE240913,C1017,Customer_184,Kenya,Hand Tools,Garden Hoe,415,6.5,2.6,2024-12-11
TE240914,C1379,Customer_288,Uganda,Hand Tools,Watering Can,431,6.0,2.4,2024-10-14
TE240915,C1200,Customer_122,Vietnam,Hand Tools,Gardening Gloves,456,4.0,1.6,2024-05-27
TE240916,C1355,Customer_341,Germany,CNC Cutting Tools,Slotting Cutter,59,80.0,32.0,2024-08-01
TE240917,C1490,Customer_404,South Africa,Hand Tools,Iron Rake,382,7.5,3.0,2024-01-28
TE240918,C1007,Customer_381,Italy,Hand Tools,Hoe with Long Handle,499,7.0,2.8,2024-08-14
TE240919,C1425,Customer_116,Cameroon,Hand Tools,Watering Can,463,6.0,2.4,2024-11-27
TE240920,C1189,Customer_387,Thailand,CNC Cutting Tools,Taper Shank Drill,87,28.0,11.2,2024-04-10
TE240921,C1398,Customer_372,Egypt,Hand Tools,Mini Garden Trowel,329,5.0,2.0,2024-03-31
TE240922,C1350,Customer_39,France,CNC Cutting Tools,Drill Bit Φ10mm,75,30.0,12.0,2024-03-02
TE240923,C1194,Customer_21,Australia,Hand Tools,Pruning Shears,235,12.0,4.8,2024-03-07
TE240924,C1083,Customer_300,Ghana,Hand Tools,Steel Pickaxe,269,8.0,3.2,2024-08-26
TE240925,C1364,Customer_480,UK,CNC Cutting Tools,Drill Bit Φ10mm,51,30.0,12.0,2024-11-01
TE240926,C1027,Customer_397,Senegal,CNC Cutting Tools,Lathe Tool Bit,94,18.0,7.2,2024-06-03
TE240927,C1252,Customer_405,Thailand,Hand Tools,Iron Rake,137,7.5,3.0,2024-12-28
TE240928,C1163,Customer_270,France,CNC Cutting Tools,Drill Bit Φ10mm,76,30.0,12.0,2024-02-04
TE240929,C1403,Customer_259,UK,CNC Cutting Tools,End Mill Holder,78,50.0,20.0,2024-07-25
TE240930,C1048,Customer_179,France,CNC Cutting Tools,Face Mill Cutter,94,120.0,48.0,2024-06-18
TE240931,C1170,Customer_185,Japan,CNC Cutting Tools,Lathe Tool Bit,77,18.0,7.2,2024-08-31
TE240932,C1288,Customer_422,Sweden,Hand Tools,Hand Saw,104,10.0,4.0,2024-02-28
TE240933,C1343,Customer_178,Australia,Hand Tools,Seedling Tray,428,3.5,1.4,2024-11-10
TE240934,C1471,Customer_319,Italy,CNC Cutting Tools,Carbide End Mill Φ6mm,97,25.0,10.5,2024-06-13
TE240935,C1196,Customer_469,Nigeria,CNC Cutting Tools,Indexable Insert TNMG1604,59,3.8,1.5,2024-05-11
TE240936,C1277,Customer_371,Italy,CNC Cutting Tools,End Mill Holder,57,50.0,20.0,2024-09-20
TE240937,C1412,Customer_261,Australia,CNC Cutting Tools,Carbide End Mill Φ6mm,47,25.0,10.5,2024-11-29
TE240938,C1099,Customer_165,Vietnam,Hand Tools,Garden Hoe,185,6.5,2.6,2024-10-02
TE240939,C1274,Customer_4,Brazil,CNC Cutting Tools,Face Mill Cutter,95,120.0,48.0,2024-11-18
TE240940,C1397,Customer_110,Uganda,Hand Tools,Steel Mattock,153,8.5,3.4,2024-04-15
TE240941,C1276,Customer_425,Spain,Hand Tools,Watering Can,496,6.0,2.4,2024-08-10
TE240942,C1332,Customer_419,Senegal,Hand Tools,Watering Can,451,6.0,2.4,2024-03-19
TE240943,C1013,Customer_236,Spain,Hand Tools,Steel Pickaxe,144,8.0,3.2,2024-02-07
TE240944,C1028,Customer_92,Nigeria,Hand Tools,Pruning Shears,136,12.0,4.8,2024-10-21
TE240945,C1421,Customer_117,Cameroon,Hand Tools,Steel Mattock,298,8.5,3.4,2024-08-18
TE240946,C1323,Customer_208,Australia,CNC Cutting Tools,Carbide End Mill Φ6mm,59,25.0,10.5,2024-12-10
TE240947,C1061,Customer_274,Germany,CNC Cutting Tools,Taper Shank Drill,89,28.0,11.2,2024-02-02
TE240948,C1388,Customer_382,Thailand,Hand Tools,Watering Can,137,6.0,2.4,2024-07-02
TE240949,C1476,Customer_258,USA,Hand Tools,Gardening Gloves,451,4.0,1.6,2024-06-03
TE240950,C1311,Customer_45,Italy,CNC Cutting Tools,Reamer Φ12mm,58,40.0,16.0,2024-07-21
TE240951,C1421,Customer_339,Germany,CNC Cutting Tools,Drill Bit Φ10mm,78,30.0,12.0,2024-04-22
TE240952,C1070,Customer_383,Canada,CNC Cutting Tools,End Mill Holder,47,50.0,20.0,2024-11-20
TE240953,C1074,Customer_153,Mexico,CNC Cutting Tools,Taper Shank Drill,92,28.0,11.2,2024-07-10
TE240954,C1491,Customer_487,Germany,Hand Tools,Wheelbarrow,384,45.0,18.0,2024-03-13
TE240955,C1064,Customer_22,Germany,CNC Cutting Tools,Lathe Tool Bit,60,18.0,7.2,2024-10-02
TE240956,C1281,Customer_485,USA,CNC Cutting Tools,Face Mill Cutter,54,120.0,48.0,2024-04-18
TE240957,C1212,Customer_464,Mexico,Hand Tools,Pruning Shears,172,12.0,4.8,2024-03-23
TE240958,C1095,Customer_114,Brazil,CNC Cutting Tools,Ball Nose End Mill,34,35.0,14.0,2024-02-28
TE240959,C1093,Customer_344,Kenya,CNC Cutting Tools,Carbide End Mill Φ6mm,80,25.0,10.5,2024-08-24
TE240960,C1331,Customer_282,USA,CNC Cutting Tools,Milling Cutter Set,18,300.0,120.0,2024-05-08
TE240961,C1051,Customer_102,Sweden,CNC Cutting Tools,Reamer Φ12mm,52,40.0,16.0,2024-07-01
TE240962,C1066,Customer_344,Mexico,Hand Tools,Garden Hoe,245,6.5,2.6,2024-11-13
TE240963,C1036,Customer_461,France,CNC Cutting Tools,Reamer Φ12mm,67,40.0,16.0,2024-06-17
TE240964,C1316,Customer_338,Japan,CNC Cutting Tools,Lathe Tool Bit,29,18.0,7.2,2024-10-16
TE240965,C1291,Customer_187,Kenya,Hand Tools,Steel Mattock,186,8.5,3.4,2024-01-03
TE240966,C1161,Customer_127,Nigeria,Hand Tools,Watering Can,478,6.0,2.4,2024-11-24
TE240967,C1224,Customer_142,Ghana,Hand Tools,Steel Shovel,447,7.2,2.9,2024-06-18
TE240968,C1450,Customer_246,Australia,CNC Cutting Tools,Threading Tap M8,49,5.0,2.0,2024-09-06
TE240969,C1283,Customer_56,France,CNC Cutting Tools,Lathe Tool Bit,20,18.0,7.2,2024-05-23
TE240970,C1440,Customer_424,UK,CNC Cutting Tools,End Mill Holder,35,50.0,20.0,2024-05-14
TE240971,C1376,Customer_454,Brazil,Hand Tools,Watering Can,138,6.0,2.4,2024-01-10
TE240972,C1435,Customer_260,Brazil,Hand Tools,Wheelbarrow,397,45.0,18.0,2024-10-23
TE240973,C1208,Customer_394,Thailand,Hand Tools,Seedling Tray,118,3.5,1.4,2024-10-09
TE240974,C1134,Customer_279,Cameroon,Hand Tools,Pruning Shears,341,12.0,4.8,2024-11-30
TE240975,C1397,Customer_77,Canada,CNC Cutting Tools,Face Mill Cutter,85,120.0,48.0,2024-05-28
TE240976,C1069,Customer_238,India,Hand Tools,Garden Hoe,303,6.5,2.6,2024-07-05
TE240977,C1258,Customer_6,Mexico,Hand Tools,Wheelbarrow,414,45.0,18.0,2024-12-16
TE240978,C1085,Customer_388,Vietnam,CNC Cutting Tools,Reamer Φ12mm,30,40.0,16.0,2024-04-01
TE240979,C1290,Customer_486,Thailand,Hand Tools,Wheelbarrow,174,45.0,18.0,2024-09-04
TE240980,C1481,Customer_184,Germany,CNC Cutting Tools,Reamer Φ12mm,39,40.0,16.0,2024-02-02
TE240981,C1136,Customer_190,Italy,CNC Cutting Tools,Milling Cutter Set,36,300.0,120.0,2024-09-22
TE240982,C1465,Customer_406,Canada,CNC Cutting Tools,Reamer Φ12mm,68,40.0,16.0,2024-01-24
TE240983,C1021,Customer_333,Japan,CNC Cutting Tools,Taper Shank Drill,76,28.0,11.2,2024-11-20
TE240984,C1425,Customer_141,Ghana,CNC Cutting Tools,Ball Nose End Mill,84,35.0,14.0,2024-10-05
TE240985,C1292,Customer_90,Canada,CNC Cutting Tools,Slotting Cutter,56,80.0,32.0,2024-10-27
TE240986,C1335,Customer_460,Ghana,Hand Tools,Pruning Shears,228,12.0,4.8,2024-07-11
TE240987,C1499,Customer_465,France,CNC Cutting Tools,Slotting Cutter,55,80.0,32.0,2024-06-25
TE240988,C1250,Customer_406,India,Hand Tools,Hoe with Long Handle,103,7.0,2.8,2024-09-13
TE240989,C1452,Customer_72,Australia,CNC Cutting Tools,Face Mill Cutter,19,120.0,48.0,2024-09-20
TE240990,C1330,Customer_144,France,Hand Tools,Steel Shovel,180,7.2,2.9,2024-07-04
TE240991,C1309,Customer_368,Kenya,Hand Tools,Hand Saw,217,10.0,4.0,2024-07-31
TE240992,C1416,Customer_170,Spain,Hand Tools,Garden Fork,445,6.8,2.7,2024-09-02
TE240993,C1246,Customer_108,Thailand,Hand Tools,Hand Saw,310,10.0,4.0,2024-01-12
TE240994,C1125,Customer_23,UK,CNC Cutting Tools,Lathe Tool Bit,30,18.0,7.2,2024-03-09
TE240995,C1323,Customer_263,Germany,CNC Cutting Tools,Lathe Tool Bit,28,18.0,7.2,2024-01-29
TE240996,C1086,Customer_133,Senegal,CNC Cutting Tools,End Mill Holder,61,50.0,20.0,2024-11-02
TE240997,C1497,Customer_289,Brazil,Hand Tools,Seedling Tray,468,3.5,1.4,2024-12-04
TE240998,C1421,Customer_146,Egypt,CNC Cutting Tools,Face Mill Cutter,67,120.0,48.0,2024-11-06
TE240999,C1242,Customer_445,India,Hand Tools,Wooden Handle Axe,310,9.0,3.6,2024-11-03
TE241000,C1074,Customer_407,Thailand,Hand Tools,Gardening Gloves,193,4.0,1.6,2024-11-15
TE241001,C1338,Customer_262,Italy,CNC Cutting Tools,Taper Shank Drill,97,28.0,11.2,2024-06-24
TE241002,C1473,Customer_233,Brazil,Hand Tools,Garden Hoe,217,6.5,2.6,2024-07-12
TE241003,C1198,Customer_68,USA,Hand Tools,Wooden Handle Axe,367,9.0,3.6,2024-09-15
TE241004,C1351,Customer_215,Ghana,Hand Tools,Hoe with Long Handle,149,7.0,2.8,2024-03-31
TE241005,C1244,Customer_462,Brazil,Hand Tools,Steel Pickaxe,372,8.0,3.2,2024-09-14
TE241006,C1386,Customer_61,USA,CNC Cutting Tools,Milling Cutter Set,26,300.0,120.0,2024-11-04
TE241007,C1277,Customer_424,Germany,CNC Cutting Tools,Milling Cutter Set,93,300.0,120.0,2024-08-08
TE241008,C1268,Customer_216,Canada,Hand Tools,Steel Pickaxe,457,8.0,3.2,2024-09-28
TE241009,C1220,Customer_118,Senegal,Hand Tools,Garden Fork,493,6.8,2.7,2024-07-14
TE241010,C1180,Customer_302,Kenya,Hand Tools,Seedling Tray,489,3.5,1.4,2024-12-22
TE241011,C1295,Customer_51,Australia,CNC Cutting Tools,Ball Nose End Mill,71,35.0,14.0,2024-04-29
TE241012,C1466,Customer_440,USA,Hand Tools,Hoe with Long Handle,378,7.0,2.8,2024-07-28
TE241013,C1132,Customer_97,Germany,Hand Tools,Watering Can,103,6.0,2.4,2024-10-22
TE241014,C1268,Customer_61,Vietnam,CNC Cutting Tools,Slotting Cutter,93,80.0,32.0,2024-04-15
TE241015,C1353,Customer_412,Japan,CNC Cutting Tools,Threading Tap M8,23,5.0,2.0,2024-03-20
TE241016,C1219,Customer_334,Thailand,Hand Tools,Mini Garden Trowel,374,5.0,2.0,2024-08-04
